ride_id,started_at,ended_at,ride_length_minutes,start_station_name,end_station_name,user_type,neighborhood,zip_code,month,weekday
RID102695,2023-07-16 05:38:45.345069016,2023-07-16 06:15:45.345069016,37,Station A,Station A,casual,Hyde Park,60622,July,Sunday
RID102696,2023-07-16 07:23:36.523304662,2023-07-16 08:22:36.523304662,59,Station C,Station C,casual,Lincoln Park,60615,July,Sunday
RID102697,2023-07-16 09:08:27.701540310,2023-07-16 09:33:27.701540310,25,Station D,Station C,member,Hyde Park,60622,July,Sunday
RID102698,2023-07-16 10:53:18.879775956,2023-07-16 11:14:18.879775956,21,Station B,Station C,member,Downtown,60615,July,Sunday
RID102699,2023-07-16 12:38:10.058011604,2023-07-16 13:04:10.058011604,26,Station A,Station B,casual,Hyde Park,60614,July,Sunday
RID102700,2023-07-16 14:23:01.236247250,2023-07-16 15:15:01.236247250,52,Station C,Station C,casual,Hyde Park,60622,July,Sunday
RID102701,2023-07-16 16:07:52.414482898,2023-07-16 16:48:52.414482898,41,Station B,Station D,member,Wicker Park,60601,July,Sunday
RID102702,2023-07-16 17:52:43.592718544,2023-07-16 18:11:43.592718544,19,Station A,Station D,member,Hyde Park,60622,July,Sunday
RID102703,2023-07-16 19:37:34.770954192,2023-07-16 20:16:34.770954192,39,Station B,Station A,member,Downtown,60615,July,Sunday
RID102704,2023-07-16 21:22:25.949189840,2023-07-16 21:54:25.949189840,32,Station A,Station D,casual,Wicker Park,60615,July,Sunday
RID102705,2023-07-16 23:07:17.127425486,2023-07-16 23:18:17.127425486,11,Station B,Station C,casual,Hyde Park,60615,July,Sunday
RID102706,2023-07-17 00:52:08.305661134,2023-07-17 01:28:08.305661134,36,Station B,Station C,casual,Downtown,60615,July,Monday
RID102707,2023-07-17 02:36:59.483896780,2023-07-17 02:51:59.483896780,15,Station D,Station D,casual,Lincoln Park,60615,July,Monday
RID102708,2023-07-17 04:21:50.662132428,2023-07-17 04:35:50.662132428,14,Station D,Station A,casual,Wicker Park,60615,July,Monday
RID102709,2023-07-17 06:06:41.840368074,2023-07-17 06:19:41.840368074,13,Station A,Station A,casual,Hyde Park,60601,July,Monday
RID102710,2023-07-17 07:51:33.018603722,2023-07-17 08:09:33.018603722,18,Station C,Station D,member,Hyde Park,60615,July,Monday
RID102711,2023-07-17 09:36:24.196839370,2023-07-17 09:53:24.196839370,17,Station D,Station B,member,Wicker Park,60601,July,Monday
RID102712,2023-07-17 11:21:15.375075016,2023-07-17 11:50:15.375075016,29,Station B,Station B,casual,Downtown,60622,July,Monday
RID102713,2023-07-17 13:06:06.553310664,2023-07-17 13:12:06.553310664,6,Station D,Station B,member,Hyde Park,60614,July,Monday
RID102714,2023-07-17 14:50:57.731546310,2023-07-17 15:29:57.731546310,39,Station D,Station B,casual,Downtown,60601,July,Monday
RID102715,2023-07-17 16:35:48.909781958,2023-07-17 16:46:48.909781958,11,Station A,Station D,member,Wicker Park,60622,July,Monday
RID102716,2023-07-17 18:20:40.088017604,2023-07-17 18:45:40.088017604,25,Station D,Station A,casual,Hyde Park,60614,July,Monday
RID102717,2023-07-17 20:05:31.266253252,2023-07-17 20:27:31.266253252,22,Station D,Station C,member,Lincoln Park,60601,July,Monday
RID102718,2023-07-17 21:50:22.444488900,2023-07-17 21:57:22.444488900,7,Station B,Station C,member,Lincoln Park,60601,July,Monday
RID102719,2023-07-17 23:35:13.622724546,2023-07-18 00:21:13.622724546,46,Station D,Station D,casual,Lincoln Park,60622,July,Monday
RID102720,2023-07-18 01:20:04.800960194,2023-07-18 02:18:04.800960194,58,Station B,Station C,casual,Wicker Park,60615,July,Tuesday
RID102721,2023-07-18 03:04:55.979195840,2023-07-18 03:47:55.979195840,43,Station D,Station B,member,Hyde Park,60601,July,Tuesday
RID102722,2023-07-18 04:49:47.157431488,2023-07-18 05:34:47.157431488,45,Station D,Station A,member,Wicker Park,60601,July,Tuesday
RID102723,2023-07-18 06:34:38.335667134,2023-07-18 07:27:38.335667134,53,Station C,Station D,casual,Hyde Park,60622,July,Tuesday
RID102724,2023-07-18 08:19:29.513902782,2023-07-18 08:34:29.513902782,15,Station D,Station A,member,Lincoln Park,60615,July,Tuesday
RID102725,2023-07-18 10:04:20.692138428,2023-07-18 10:47:20.692138428,43,Station B,Station D,casual,Lincoln Park,60614,July,Tuesday
RID102726,2023-07-18 11:49:11.870374076,2023-07-18 12:17:11.870374076,28,Station B,Station D,casual,Downtown,60615,July,Tuesday
RID102727,2023-07-18 13:34:03.048609724,2023-07-18 14:24:03.048609724,50,Station A,Station D,member,Wicker Park,60615,July,Tuesday
RID102728,2023-07-18 15:18:54.226845370,2023-07-18 15:41:54.226845370,23,Station A,Station D,casual,Wicker Park,60622,July,Tuesday
RID102729,2023-07-18 17:03:45.405081018,2023-07-18 17:11:45.405081018,8,Station C,Station A,member,Downtown,60615,July,Tuesday
RID102730,2023-07-18 18:48:36.583316664,2023-07-18 19:18:36.583316664,30,Station B,Station C,member,Lincoln Park,60622,July,Tuesday
RID102731,2023-07-18 20:33:27.761552312,2023-07-18 21:15:27.761552312,42,Station B,Station D,casual,Lincoln Park,60614,July,Tuesday
RID102732,2023-07-18 22:18:18.939787958,2023-07-18 23:04:18.939787958,46,Station B,Station B,member,Wicker Park,60601,July,Tuesday
RID102733,2023-07-19 00:03:10.118023606,2023-07-19 00:39:10.118023606,36,Station C,Station D,casual,Hyde Park,60601,July,Wednesday
RID102734,2023-07-19 01:48:01.296259254,2023-07-19 02:31:01.296259254,43,Station B,Station A,casual,Lincoln Park,60622,July,Wednesday
RID102735,2023-07-19 03:32:52.474494900,2023-07-19 04:21:52.474494900,49,Station A,Station D,casual,Downtown,60622,July,Wednesday
RID102736,2023-07-19 05:17:43.652730548,2023-07-19 06:07:43.652730548,50,Station C,Station B,member,Downtown,60615,July,Wednesday
RID102737,2023-07-19 07:02:34.830966194,2023-07-19 07:42:34.830966194,40,Station A,Station A,casual,Downtown,60615,July,Wednesday
RID102738,2023-07-19 08:47:26.009201842,2023-07-19 09:31:26.009201842,44,Station A,Station D,member,Wicker Park,60601,July,Wednesday
RID102739,2023-07-19 10:32:17.187437488,2023-07-19 11:13:17.187437488,41,Station C,Station B,casual,Wicker Park,60601,July,Wednesday
RID102740,2023-07-19 12:17:08.365673136,2023-07-19 12:54:08.365673136,37,Station D,Station A,casual,Wicker Park,60601,July,Wednesday
RID102741,2023-07-19 14:01:59.543908784,2023-07-19 14:41:59.543908784,40,Station D,Station D,casual,Wicker Park,60622,July,Wednesday
RID102742,2023-07-19 15:46:50.722144430,2023-07-19 15:53:50.722144430,7,Station A,Station B,member,Downtown,60614,July,Wednesday
RID102743,2023-07-19 17:31:41.900380078,2023-07-19 17:44:41.900380078,13,Station D,Station A,member,Downtown,60614,July,Wednesday
RID102744,2023-07-19 19:16:33.078615724,2023-07-19 19:28:33.078615724,12,Station B,Station D,casual,Wicker Park,60622,July,Wednesday
RID102745,2023-07-19 21:01:24.256851372,2023-07-19 21:38:24.256851372,37,Station C,Station A,casual,Wicker Park,60615,July,Wednesday
RID102746,2023-07-19 22:46:15.435087018,2023-07-19 22:56:15.435087018,10,Station A,Station B,member,Downtown,60614,July,Wednesday
RID102747,2023-07-20 00:31:06.613322666,2023-07-20 01:16:06.613322666,45,Station B,Station D,member,Wicker Park,60615,July,Thursday
RID102748,2023-07-20 02:15:57.791558312,2023-07-20 02:58:57.791558312,43,Station D,Station D,member,Wicker Park,60601,July,Thursday
RID102749,2023-07-20 04:00:48.969793960,2023-07-20 04:08:48.969793960,8,Station B,Station D,casual,Wicker Park,60601,July,Thursday
RID102750,2023-07-20 05:45:40.148029608,2023-07-20 06:02:40.148029608,17,Station D,Station B,member,Wicker Park,60615,July,Thursday
RID102751,2023-07-20 07:30:31.326265254,2023-07-20 08:23:31.326265254,53,Station A,Station C,casual,Lincoln Park,60601,July,Thursday
RID102752,2023-07-20 09:15:22.504500902,2023-07-20 09:21:22.504500902,6,Station B,Station D,member,Wicker Park,60622,July,Thursday
RID102753,2023-07-20 11:00:13.682736548,2023-07-20 11:09:13.682736548,9,Station C,Station B,casual,Downtown,60615,July,Thursday
RID102754,2023-07-20 12:45:04.860972196,2023-07-20 13:33:04.860972196,48,Station A,Station A,casual,Downtown,60615,July,Thursday
RID102755,2023-07-20 14:29:56.039207842,2023-07-20 15:00:56.039207842,31,Station B,Station A,casual,Downtown,60615,July,Thursday
RID102756,2023-07-20 16:14:47.217443490,2023-07-20 16:50:47.217443490,36,Station B,Station B,member,Downtown,60614,July,Thursday
RID102757,2023-07-20 17:59:38.395679138,2023-07-20 18:24:38.395679138,25,Station D,Station C,member,Wicker Park,60615,July,Thursday
RID102758,2023-07-20 19:44:29.573914784,2023-07-20 19:56:29.573914784,12,Station A,Station B,member,Lincoln Park,60615,July,Thursday
RID102759,2023-07-20 21:29:20.752150432,2023-07-20 22:11:20.752150432,42,Station A,Station A,casual,Hyde Park,60615,July,Thursday
RID102760,2023-07-20 23:14:11.930386078,2023-07-20 23:26:11.930386078,12,Station A,Station A,casual,Hyde Park,60614,July,Thursday
RID102761,2023-07-21 00:59:03.108621726,2023-07-21 01:53:03.108621726,54,Station A,Station D,member,Hyde Park,60601,July,Friday
RID102762,2023-07-21 02:43:54.286857372,2023-07-21 02:50:54.286857372,7,Station D,Station C,casual,Hyde Park,60614,July,Friday
RID102763,2023-07-21 04:28:45.465093020,2023-07-21 05:26:45.465093020,58,Station C,Station B,casual,Downtown,60622,July,Friday
RID102764,2023-07-21 06:13:36.643328666,2023-07-21 07:01:36.643328666,48,Station A,Station A,casual,Wicker Park,60615,July,Friday
RID102765,2023-07-21 07:58:27.821564314,2023-07-21 08:05:27.821564314,7,Station D,Station A,member,Wicker Park,60622,July,Friday
RID102766,2023-07-21 09:43:18.999799962,2023-07-21 10:09:18.999799962,26,Station C,Station A,casual,Hyde Park,60614,July,Friday
RID102767,2023-07-21 11:28:10.178035608,2023-07-21 11:38:10.178035608,10,Station C,Station B,member,Hyde Park,60601,July,Friday
RID102768,2023-07-21 13:13:01.356271256,2023-07-21 13:19:01.356271256,6,Station D,Station B,member,Lincoln Park,60601,July,Friday
RID102769,2023-07-21 14:57:52.534506902,2023-07-21 15:24:52.534506902,27,Station A,Station C,member,Lincoln Park,60615,July,Friday
RID102770,2023-07-21 16:42:43.712742550,2023-07-21 17:30:43.712742550,48,Station C,Station D,member,Lincoln Park,60601,July,Friday
RID102771,2023-07-21 18:27:34.890978196,2023-07-21 18:33:34.890978196,6,Station A,Station D,member,Downtown,60614,July,Friday
RID102772,2023-07-21 20:12:26.069213844,2023-07-21 20:54:26.069213844,42,Station A,Station D,casual,Wicker Park,60614,July,Friday
RID102773,2023-07-21 21:57:17.247449492,2023-07-21 22:18:17.247449492,21,Station B,Station A,member,Downtown,60601,July,Friday
RID102774,2023-07-21 23:42:08.425685138,2023-07-22 00:21:08.425685138,39,Station A,Station D,member,Downtown,60615,July,Friday
RID102775,2023-07-22 01:26:59.603920786,2023-07-22 02:04:59.603920786,38,Station B,Station A,member,Wicker Park,60615,July,Saturday
RID102776,2023-07-22 03:11:50.782156432,2023-07-22 03:38:50.782156432,27,Station C,Station C,casual,Lincoln Park,60614,July,Saturday
RID102777,2023-07-22 04:56:41.960392080,2023-07-22 05:30:41.960392080,34,Station D,Station A,casual,Wicker Park,60601,July,Saturday
RID102778,2023-07-22 06:41:33.138627726,2023-07-22 07:37:33.138627726,56,Station B,Station C,casual,Hyde Park,60614,July,Saturday
RID102779,2023-07-22 08:26:24.316863374,2023-07-22 08:38:24.316863374,12,Station D,Station C,casual,Lincoln Park,60614,July,Saturday
RID102780,2023-07-22 10:11:15.495099022,2023-07-22 10:37:15.495099022,26,Station C,Station D,member,Wicker Park,60622,July,Saturday
RID102781,2023-07-22 11:56:06.673334668,2023-07-22 12:44:06.673334668,48,Station A,Station D,member,Downtown,60614,July,Saturday
RID102782,2023-07-22 13:40:57.851570316,2023-07-22 14:20:57.851570316,40,Station C,Station A,casual,Wicker Park,60615,July,Saturday
RID102783,2023-07-22 15:25:49.029805962,2023-07-22 15:34:49.029805962,9,Station D,Station B,casual,Lincoln Park,60601,July,Saturday
RID102784,2023-07-22 17:10:40.208041610,2023-07-22 17:27:40.208041610,17,Station C,Station D,casual,Hyde Park,60601,July,Saturday
RID102785,2023-07-22 18:55:31.386277256,2023-07-22 19:28:31.386277256,33,Station A,Station D,casual,Downtown,60622,July,Saturday
RID102786,2023-07-22 20:40:22.564512904,2023-07-22 21:15:22.564512904,35,Station C,Station B,member,Hyde Park,60622,July,Saturday
RID102787,2023-07-22 22:25:13.742748550,2023-07-22 23:16:13.742748550,51,Station A,Station B,casual,Hyde Park,60615,July,Saturday
RID102788,2023-07-23 00:10:04.920984198,2023-07-23 01:09:04.920984198,59,Station B,Station D,casual,Downtown,60622,July,Sunday
RID102789,2023-07-23 01:54:56.099219846,2023-07-23 02:14:56.099219846,20,Station D,Station B,casual,Wicker Park,60614,July,Sunday
RID102790,2023-07-23 03:39:47.277455492,2023-07-23 04:25:47.277455492,46,Station A,Station A,casual,Wicker Park,60614,July,Sunday
RID102791,2023-07-23 05:24:38.455691140,2023-07-23 05:58:38.455691140,34,Station A,Station C,casual,Hyde Park,60615,July,Sunday
RID102792,2023-07-23 07:09:29.633926786,2023-07-23 08:08:29.633926786,59,Station C,Station C,casual,Wicker Park,60601,July,Sunday
RID102793,2023-07-23 08:54:20.812162434,2023-07-23 09:14:20.812162434,20,Station B,Station D,casual,Lincoln Park,60615,July,Sunday
RID102794,2023-07-23 10:39:11.990398080,2023-07-23 10:55:11.990398080,16,Station A,Station D,member,Hyde Park,60622,July,Sunday
RID102795,2023-07-23 12:24:03.168633728,2023-07-23 12:45:03.168633728,21,Station B,Station A,member,Hyde Park,60601,July,Sunday
RID102796,2023-07-23 14:08:54.346869376,2023-07-23 14:28:54.346869376,20,Station B,Station B,member,Hyde Park,60601,July,Sunday
RID102797,2023-07-23 15:53:45.525105022,2023-07-23 16:09:45.525105022,16,Station C,Station D,member,Lincoln Park,60601,July,Sunday
RID102798,2023-07-23 17:38:36.703340670,2023-07-23 17:50:36.703340670,12,Station A,Station C,member,Hyde Park,60622,July,Sunday
RID102799,2023-07-23 19:23:27.881576316,2023-07-23 19:47:27.881576316,24,Station C,Station A,member,Wicker Park,60614,July,Sunday
RID102800,2023-07-23 21:08:19.059811964,2023-07-23 21:15:19.059811964,7,Station D,Station A,casual,Wicker Park,60614,July,Sunday
RID102801,2023-07-23 22:53:10.238047610,2023-07-23 23:13:10.238047610,20,Station D,Station B,casual,Wicker Park,60622,July,Sunday
RID102802,2023-07-24 00:38:01.416283258,2023-07-24 01:12:01.416283258,34,Station A,Station D,member,Wicker Park,60622,July,Monday
RID102803,2023-07-24 02:22:52.594518906,2023-07-24 03:11:52.594518906,49,Station B,Station D,casual,Hyde Park,60615,July,Monday
RID102804,2023-07-24 04:07:43.772754552,2023-07-24 04:34:43.772754552,27,Station A,Station A,member,Lincoln Park,60615,July,Monday
RID102805,2023-07-24 05:52:34.950990200,2023-07-24 06:24:34.950990200,32,Station A,Station C,casual,Downtown,60614,July,Monday
RID102806,2023-07-24 07:37:26.129225846,2023-07-24 08:32:26.129225846,55,Station D,Station D,casual,Wicker Park,60622,July,Monday
RID102807,2023-07-24 09:22:17.307461494,2023-07-24 10:06:17.307461494,44,Station D,Station C,casual,Downtown,60615,July,Monday
RID102808,2023-07-24 11:07:08.485697140,2023-07-24 12:05:08.485697140,58,Station B,Station A,casual,Downtown,60622,July,Monday
RID102809,2023-07-24 12:51:59.663932788,2023-07-24 13:00:59.663932788,9,Station B,Station D,casual,Hyde Park,60622,July,Monday
RID102810,2023-07-24 14:36:50.842168434,2023-07-24 15:00:50.842168434,24,Station A,Station C,casual,Wicker Park,60614,July,Monday
RID102811,2023-07-24 16:21:42.020404082,2023-07-24 17:05:42.020404082,44,Station C,Station A,member,Wicker Park,60614,July,Monday
RID102812,2023-07-24 18:06:33.198639730,2023-07-24 18:54:33.198639730,48,Station A,Station C,member,Wicker Park,60622,July,Monday
RID102813,2023-07-24 19:51:24.376875376,2023-07-24 19:56:24.376875376,5,Station B,Station D,casual,Downtown,60601,July,Monday
RID102814,2023-07-24 21:36:15.555111024,2023-07-24 22:10:15.555111024,34,Station C,Station B,member,Wicker Park,60601,July,Monday
RID102815,2023-07-24 23:21:06.733346670,2023-07-24 23:46:06.733346670,25,Station D,Station C,casual,Wicker Park,60622,July,Monday
RID102816,2023-07-25 01:05:57.911582318,2023-07-25 01:29:57.911582318,24,Station B,Station B,member,Lincoln Park,60614,July,Tuesday
RID102817,2023-07-25 02:50:49.089817964,2023-07-25 03:00:49.089817964,10,Station B,Station D,casual,Hyde Park,60601,July,Tuesday
RID102818,2023-07-25 04:35:40.268053612,2023-07-25 05:01:40.268053612,26,Station C,Station B,member,Wicker Park,60614,July,Tuesday
RID102819,2023-07-25 06:20:31.446289260,2023-07-25 06:42:31.446289260,22,Station B,Station A,casual,Wicker Park,60601,July,Tuesday
RID102820,2023-07-25 08:05:22.624524906,2023-07-25 08:17:22.624524906,12,Station B,Station B,member,Hyde Park,60622,July,Tuesday
RID102821,2023-07-25 09:50:13.802760554,2023-07-25 10:33:13.802760554,43,Station B,Station C,casual,Hyde Park,60615,July,Tuesday
RID102822,2023-07-25 11:35:04.980996200,2023-07-25 12:11:04.980996200,36,Station B,Station C,member,Downtown,60615,July,Tuesday
RID102823,2023-07-25 13:19:56.159231848,2023-07-25 13:56:56.159231848,37,Station B,Station B,casual,Downtown,60614,July,Tuesday
RID102824,2023-07-25 15:04:47.337467494,2023-07-25 16:01:47.337467494,57,Station B,Station A,casual,Downtown,60614,July,Tuesday
RID102825,2023-07-25 16:49:38.515703142,2023-07-25 17:09:38.515703142,20,Station B,Station D,casual,Hyde Park,60601,July,Tuesday
RID102826,2023-07-25 18:34:29.693938790,2023-07-25 18:50:29.693938790,16,Station B,Station B,member,Lincoln Park,60622,July,Tuesday
RID102827,2023-07-25 20:19:20.872174436,2023-07-25 21:01:20.872174436,42,Station D,Station C,member,Wicker Park,60601,July,Tuesday
RID102828,2023-07-25 22:04:12.050410084,2023-07-25 23:00:12.050410084,56,Station B,Station C,member,Hyde Park,60622,July,Tuesday
RID102829,2023-07-25 23:49:03.228645730,2023-07-26 00:27:03.228645730,38,Station D,Station B,casual,Lincoln Park,60622,July,Tuesday
RID102830,2023-07-26 01:33:54.406881378,2023-07-26 01:51:54.406881378,18,Station D,Station B,member,Hyde Park,60614,July,Wednesday
RID102831,2023-07-26 03:18:45.585117024,2023-07-26 03:58:45.585117024,40,Station A,Station B,casual,Lincoln Park,60615,July,Wednesday
RID102832,2023-07-26 05:03:36.763352672,2023-07-26 05:40:36.763352672,37,Station A,Station D,member,Hyde Park,60615,July,Wednesday
RID102833,2023-07-26 06:48:27.941588318,2023-07-26 07:15:27.941588318,27,Station D,Station C,member,Hyde Park,60614,July,Wednesday
RID102834,2023-07-26 08:33:19.119823966,2023-07-26 09:27:19.119823966,54,Station D,Station C,member,Lincoln Park,60615,July,Wednesday
RID102835,2023-07-26 10:18:10.298059614,2023-07-26 11:07:10.298059614,49,Station B,Station C,member,Lincoln Park,60614,July,Wednesday
RID102836,2023-07-26 12:03:01.476295260,2023-07-26 12:09:01.476295260,6,Station A,Station D,casual,Lincoln Park,60601,July,Wednesday
RID102837,2023-07-26 13:47:52.654530908,2023-07-26 14:32:52.654530908,45,Station C,Station A,member,Lincoln Park,60622,July,Wednesday
