ride_id,started_at,ended_at,ride_length_minutes,start_station_name,end_station_name,user_type,neighborhood,zip_code
RIDE103067,2023-12-23,2023-12-23 00:38:00,38.0,Station A,Station E,member,Lincoln Park,60622
RIDE103068,2023-04-26,2023-04-26 00:51:00,51.0,Station D,Station A,member,Downtown,60615
RIDE103069,2023-06-03,2023-06-03 00:55:00,55.0,Station C,Station A,member,Wicker Park,60640
RIDE103070,2023-12-17,2023-12-17 00:28:00,28.0,Station E,Station B,member,Downtown,60622
RIDE103071,2023-02-11,2023-02-11 01:34:00,94.0,Station E,Station B,member,Lincoln Park,60640
RIDE103072,2023-12-01,2023-12-01 01:30:00,90.0,Station B,Station C,casual,Hyde Park,60614
RIDE103073,2023-11-29,2023-11-29 00:47:00,47.0,Station D,Station B,casual,Uptown,60601
RIDE103074,2023-01-17,2023-01-17 01:45:00,105.0,Station B,Station E,casual,Uptown,60640
RIDE103075,2023-02-17,2023-02-17 01:55:00,115.0,Station C,Station E,member,Downtown,60640
RIDE103076,2023-07-27,2023-07-27 01:57:00,117.0,Station C,Station B,casual,Downtown,60622
RIDE103077,2023-07-14,2023-07-14 00:46:00,46.0,Station B,Station A,casual,Hyde Park,60640
RIDE103078,2023-07-13,2023-07-13 01:03:00,63.0,Station E,Station A,casual,Wicker Park,60614
RIDE103079,2023-10-10,2023-10-10 01:07:00,67.0,Station D,Station B,casual,Lincoln Park,60622
RIDE103080,2023-09-01,2023-09-01 00:08:00,8.0,Station B,Station B,casual,Downtown,60615
RIDE103081,2023-01-29,2023-01-29 00:13:00,13.0,Station D,Station C,casual,Lincoln Park,60640
RIDE103082,2023-11-23,2023-11-23 01:05:00,65.0,Station B,Station B,casual,Uptown,60640
RIDE103083,2023-01-05,2023-01-05 00:19:00,19.0,Station D,Station B,casual,Lincoln Park,60622
RIDE103084,2023-12-26,2023-12-26 00:49:00,49.0,Station C,Station D,casual,Hyde Park,60601
RIDE103085,2023-03-29,2023-03-29 01:06:00,66.0,Station B,Station E,casual,Hyde Park,60615
RIDE103086,2023-02-12,2023-02-12 01:04:00,64.0,Station D,Station C,casual,Hyde Park,60640
RIDE103087,2023-09-13,2023-09-13 01:53:00,113.0,Station A,Station E,casual,Downtown,60601
RIDE103088,2023-08-11,2023-08-11 00:26:00,26.0,Station D,Station D,member,Lincoln Park,60601
RIDE103089,2023-11-27,2023-11-27 00:41:00,41.0,Station B,Station E,casual,Hyde Park,60601
RIDE103090,2023-06-19,2023-06-19 01:43:00,103.0,Station D,Station C,member,Uptown,60615
RIDE103091,2023-10-17,2023-10-17 00:49:00,49.0,Station B,Station B,casual,Lincoln Park,60640
RIDE103092,2023-02-18,2023-02-18 01:22:00,82.0,Station B,Station D,casual,Downtown,60640
RIDE103093,2023-09-28,2023-09-28 01:18:00,78.0,Station B,Station C,casual,Uptown,60640
RIDE103094,2023-01-22,2023-01-22 00:21:00,21.0,Station E,Station C,casual,Hyde Park,60615
RIDE103095,2023-04-28,2023-04-28 01:10:00,70.0,Station D,Station B,casual,Lincoln Park,60614
RIDE103096,2023-04-19,2023-04-19 00:18:00,18.0,Station B,Station E,casual,Hyde Park,60615
RIDE103097,2023-12-21,2023-12-21 00:56:00,56.0,Station C,Station A,casual,Wicker Park,60640
RIDE103098,2023-10-18,2023-10-18 01:49:00,109.0,Station A,Station C,member,Lincoln Park,60622
RIDE103099,2023-09-01,2023-09-01 01:36:00,96.0,Station C,Station C,casual,Hyde Park,60615
RIDE103100,2023-05-19,2023-05-19 01:46:00,106.0,Station B,Station B,member,Wicker Park,60640
RIDE103101,2023-01-24,2023-01-24 00:18:00,18.0,Station B,Station A,casual,Hyde Park,60622
RIDE103102,2023-02-08,2023-02-08 00:46:00,46.0,Station D,Station A,member,Wicker Park,60640
RIDE103103,2023-12-17,2023-12-17 01:16:00,76.0,Station E,Station A,member,Hyde Park,60615
RIDE103104,2023-05-24,2023-05-24 01:28:00,88.0,Station B,Station D,member,Wicker Park,60614
RIDE103105,2023-10-06,2023-10-06 00:14:00,14.0,Station A,Station C,casual,Downtown,60622
RIDE103106,2023-10-16,2023-10-16 01:46:00,106.0,Station B,Station A,casual,Uptown,60622
RIDE103107,2023-12-03,2023-12-03 00:43:00,43.0,Station A,Station E,casual,Uptown,60614
RIDE103108,2023-01-17,2023-01-17 01:13:00,73.0,Station D,Station D,member,Downtown,60601
RIDE103109,2023-04-02,2023-04-02 01:04:00,64.0,Station B,Station A,member,Hyde Park,60615
RIDE103110,2023-06-11,2023-06-11 00:56:00,56.0,Station D,Station D,casual,Uptown,60640
RIDE103111,2023-01-09,2023-01-09 01:20:00,80.0,Station D,Station A,casual,Lincoln Park,60614
RIDE103112,2023-04-17,2023-04-17 00:57:00,57.0,Station A,Station A,member,Downtown,60601
RIDE103113,2023-10-28,2023-10-28 00:35:00,35.0,Station E,Station C,casual,Uptown,60622
RIDE103114,2023-03-15,2023-03-15 01:24:00,84.0,Station B,Station E,member,Wicker Park,60601
RIDE103115,2023-12-31,2023-12-31 00:36:00,36.0,Station A,Station C,casual,Hyde Park,60601
RIDE103116,2023-07-23,2023-07-23 01:15:00,75.0,Station E,Station E,member,Uptown,60601
RIDE103117,2023-02-09,2023-02-09 00:25:00,25.0,Station A,Station A,casual,Hyde Park,60640
RIDE103118,2023-06-03,2023-06-03 01:06:00,66.0,Station D,Station E,casual,Lincoln Park,60622
RIDE103119,2023-03-25,2023-03-25 00:54:00,54.0,Station D,Station C,casual,Uptown,60614
RIDE103120,2023-10-16,2023-10-16 00:13:00,13.0,Station A,Station C,casual,Uptown,60640
RIDE103121,2023-05-04,2023-05-04 00:48:00,48.0,Station A,Station D,casual,Lincoln Park,60614
RIDE103122,2023-10-18,2023-10-18 00:31:00,31.0,Station A,Station C,casual,Wicker Park,60622
RIDE103123,2023-07-19,2023-07-19 01:49:00,109.0,Station A,Station D,member,Downtown,60614
RIDE103124,2023-12-13,2023-12-13 01:33:00,93.0,Station B,Station C,member,Uptown,60640
RIDE103125,2023-10-04,2023-10-04 01:20:00,80.0,Station B,Station D,member,Wicker Park,60622
RIDE103126,2023-06-19,2023-06-19 01:00:00,60.0,Station A,Station C,member,Wicker Park,60615
RIDE103127,2023-07-16,2023-07-16 01:45:00,105.0,Station C,Station D,casual,Uptown,60622
RIDE103128,2023-03-13,2023-03-13 01:00:00,60.0,Station B,Station C,casual,Hyde Park,60614
RIDE103129,2023-12-19,2023-12-19 01:17:00,77.0,Station E,Station E,member,Lincoln Park,60640
RIDE103130,2023-02-10,2023-02-10 01:45:00,105.0,Station A,Station B,member,Hyde Park,60622
RIDE103131,2023-09-14,2023-09-14 00:48:00,48.0,Station A,Station B,casual,Uptown,60615
RIDE103132,2023-06-27,2023-06-27 01:14:00,74.0,Station A,Station E,member,Wicker Park,60622
RIDE103133,2023-01-28,2023-01-28 01:33:00,93.0,Station E,Station B,casual,Downtown,60601
RIDE103134,2023-02-20,2023-02-20 00:35:00,35.0,Station C,Station A,member,Hyde Park,60640
RIDE103135,2023-08-12,2023-08-12 00:27:00,27.0,Station A,Station C,casual,Uptown,60614
RIDE103136,2023-04-29,2023-04-29 01:29:00,89.0,Station B,Station D,member,Lincoln Park,60615
RIDE103137,2023-02-08,2023-02-08 01:30:00,90.0,Station B,Station D,casual,Uptown,60640
RIDE103138,2023-06-24,2023-06-24 00:14:00,14.0,Station D,Station D,member,Hyde Park,60640
RIDE103139,2023-11-06,2023-11-06 01:39:00,99.0,Station E,Station C,casual,Hyde Park,60615
RIDE103140,2023-11-11,2023-11-11 01:36:00,96.0,Station D,Station D,member,Lincoln Park,60640
RIDE103141,2023-11-01,2023-11-01 01:18:00,78.0,Station B,Station D,member,Downtown,60614
RIDE103142,2023-07-23,2023-07-23 01:52:00,112.0,Station C,Station D,member,Wicker Park,60615
RIDE103143,2023-06-17,2023-06-17 01:07:00,67.0,Station C,Station D,casual,Lincoln Park,60601
RIDE103144,2023-01-16,2023-01-16 00:19:00,19.0,Station D,Station B,member,Downtown,60622
RIDE103145,2023-11-21,2023-11-21 01:20:00,80.0,Station B,Station B,casual,Hyde Park,60640
RIDE103146,2023-05-20,2023-05-20 01:21:00,81.0,Station B,Station D,casual,Uptown,60640
RIDE103147,2023-08-19,2023-08-19 01:04:00,64.0,Station A,Station D,casual,Uptown,60622
RIDE103148,2023-09-09,2023-09-09 00:46:00,46.0,Station E,Station A,member,Downtown,60614
RIDE103149,2023-04-27,2023-04-27 01:16:00,76.0,Station C,Station B,member,Lincoln Park,60614
RIDE103150,2023-07-02,2023-07-02 00:17:00,17.0,Station E,Station C,casual,Downtown,60622
RIDE103151,2023-10-11,2023-10-11 01:50:00,110.0,Station A,Station D,casual,Lincoln Park,60614
RIDE103152,2023-07-12,2023-07-12 01:01:00,61.0,Station A,Station B,member,Uptown,60601
RIDE103153,2023-08-10,2023-08-10 00:27:00,27.0,Station A,Station D,casual,Hyde Park,60615
RIDE103154,2023-04-06,2023-04-06 00:44:00,44.0,Station A,Station C,member,Hyde Park,60622
RIDE103155,2023-12-15,2023-12-15 00:56:00,56.0,Station E,Station A,member,Downtown,60614
RIDE103156,2023-10-27,2023-10-27 00:13:00,13.0,Station C,Station D,member,Uptown,60614
RIDE103157,2023-12-05,2023-12-05 01:21:00,81.0,Station A,Station B,member,Hyde Park,60614
RIDE103158,2023-07-14,2023-07-14 00:18:00,18.0,Station E,Station B,member,Uptown,60622
RIDE103159,2023-02-13,2023-02-13 01:32:00,92.0,Station D,Station E,casual,Hyde Park,60640
RIDE103160,2023-11-13,2023-11-13 01:49:00,109.0,Station B,Station B,casual,Lincoln Park,60615
RIDE103161,2023-06-01,2023-06-01 01:21:00,81.0,Station A,Station B,member,Wicker Park,60614
RIDE103162,2023-05-07,2023-05-07 01:43:00,103.0,Station B,Station A,member,Downtown,60614
RIDE103163,2023-02-07,2023-02-07 01:49:00,109.0,Station A,Station A,member,Uptown,60614
RIDE103164,2023-02-12,2023-02-12 00:53:00,53.0,Station B,Station D,member,Downtown,60622
RIDE103165,2023-05-18,2023-05-18 00:46:00,46.0,Station D,Station D,casual,Lincoln Park,60614
RIDE103166,2023-03-20,2023-03-20 01:08:00,68.0,Station D,Station B,casual,Downtown,60622
RIDE103167,2023-07-14,2023-07-14 01:27:00,87.0,Station B,Station C,member,Lincoln Park,60622
RIDE103168,2023-12-31,2023-12-31 01:29:00,89.0,Station C,Station C,casual,Hyde Park,60615
RIDE103169,2023-11-21,2023-11-21 00:12:00,12.0,Station C,Station B,casual,Wicker Park,60640
RIDE103170,2023-03-20,2023-03-20 00:16:00,16.0,Station B,Station A,member,Wicker Park,60615
RIDE103171,2023-07-19,2023-07-19 00:32:00,32.0,Station D,Station D,member,Wicker Park,60614
RIDE103172,2023-06-12,2023-06-12 01:49:00,109.0,Station A,Station D,casual,Uptown,60622
RIDE103173,2023-07-04,2023-07-04 00:22:00,22.0,Station D,Station B,casual,Hyde Park,60615
RIDE103174,2023-02-24,2023-02-24 01:58:00,118.0,Station B,Station C,member,Wicker Park,60622
RIDE103175,2023-02-16,2023-02-16 01:19:00,79.0,Station A,Station E,casual,Wicker Park,60615
RIDE103176,2023-01-03,2023-01-03 02:00:00,120.0,Station B,Station C,casual,Uptown,60601
RIDE103177,2023-06-07,2023-06-07 01:41:00,101.0,Station A,Station B,casual,Hyde Park,60615
RIDE103178,2023-08-16,2023-08-16 01:26:00,86.0,Station C,Station B,casual,Uptown,60640
RIDE103179,2023-07-04,2023-07-04 01:48:00,108.0,Station C,Station D,casual,Lincoln Park,60640
RIDE103180,2023-05-19,2023-05-19 00:05:00,5.0,Station A,Station E,member,Uptown,60614
RIDE103181,2023-02-22,2023-02-22 01:41:00,101.0,Station E,Station D,member,Lincoln Park,60622
RIDE103182,2023-03-09,2023-03-09 00:23:00,23.0,Station C,Station D,casual,Hyde Park,60601
RIDE103183,2023-02-14,2023-02-14 01:29:00,89.0,Station A,Station D,member,Wicker Park,60614
RIDE103184,2023-04-06,2023-04-06 00:24:00,24.0,Station C,Station B,member,Uptown,60640
RIDE103185,2023-08-09,2023-08-09 01:02:00,62.0,Station A,Station D,member,Hyde Park,60615
RIDE103186,2023-08-18,2023-08-18 01:13:00,73.0,Station A,Station A,casual,Downtown,60601
RIDE103187,2023-10-13,2023-10-13 00:42:00,42.0,Station E,Station C,casual,Downtown,60615
RIDE103188,2023-10-12,2023-10-12 00:54:00,54.0,Station B,Station A,member,Lincoln Park,60615
RIDE103189,2023-09-20,2023-09-20 01:23:00,83.0,Station B,Station A,member,Hyde Park,60622
RIDE103190,2023-07-28,2023-07-28 01:18:00,78.0,Station D,Station C,casual,Hyde Park,60622
RIDE103191,2023-02-22,2023-02-22 01:02:00,62.0,Station E,Station D,casual,Downtown,60622
RIDE103192,2023-01-14,2023-01-14 00:30:00,30.0,Station C,Station E,casual,Hyde Park,60601
RIDE103193,2023-02-15,2023-02-15 00:31:00,31.0,Station E,Station C,member,Uptown,60640
RIDE103194,2023-07-01,2023-07-01 01:32:00,92.0,Station B,Station B,casual,Hyde Park,60601
RIDE103195,2023-10-11,2023-10-11 01:57:00,117.0,Station D,Station B,casual,Wicker Park,60622
RIDE103196,2023-02-17,2023-02-17 00:45:00,45.0,Station B,Station E,casual,Hyde Park,60622
RIDE103197,2023-11-02,2023-11-02 00:43:00,43.0,Station C,Station D,casual,Uptown,60601
RIDE103198,2023-11-03,2023-11-03 01:17:00,77.0,Station E,Station B,member,Lincoln Park,60640
RIDE103199,2023-06-16,2023-06-16 01:46:00,106.0,Station C,Station D,member,Hyde Park,60640
RIDE103200,2023-07-17,2023-07-17 01:31:00,91.0,Station C,Station D,casual,Wicker Park,60615
RIDE103201,2023-01-07,2023-01-07 00:43:00,43.0,Station A,Station A,member,Downtown,60615
RIDE103202,2023-05-30,2023-05-30 01:00:00,60.0,Station C,Station C,member,Downtown,60622
RIDE103203,2023-07-31,2023-07-31 01:36:00,96.0,Station D,Station B,casual,Downtown,60614
RIDE103204,2023-07-18,2023-07-18 00:49:00,49.0,Station C,Station C,member,Downtown,60622
RIDE103205,2023-02-13,2023-02-13 00:16:00,16.0,Station C,Station C,member,Wicker Park,60614
RIDE103206,2023-10-14,2023-10-14 01:19:00,79.0,Station A,Station E,casual,Lincoln Park,60622
RIDE103207,2023-05-05,2023-05-05 00:06:00,6.0,Station A,Station D,member,Uptown,60601
RIDE103208,2023-10-20,2023-10-20 01:23:00,83.0,Station B,Station E,casual,Hyde Park,60601
RIDE103209,2023-09-24,2023-09-24 01:10:00,70.0,Station B,Station A,member,Wicker Park,60615
RIDE103210,2023-03-28,2023-03-28 00:56:00,56.0,Station C,Station E,member,Hyde Park,60615
RIDE103211,2023-12-17,2023-12-17 01:53:00,113.0,Station B,Station B,casual,Uptown,60601
RIDE103212,2023-07-14,2023-07-14 00:21:00,21.0,Station D,Station E,casual,Downtown,60640
RIDE103213,2023-03-28,2023-03-28 01:54:00,114.0,Station D,Station C,member,Wicker Park,60614
RIDE103214,2023-03-13,2023-03-13 00:42:00,42.0,Station D,Station C,member,Wicker Park,60601
RIDE103215,2023-05-18,2023-05-18 00:12:00,12.0,Station A,Station C,member,Wicker Park,60601
RIDE103216,2023-06-04,2023-06-04 00:52:00,52.0,Station A,Station B,member,Uptown,60640
RIDE103217,2023-05-18,2023-05-18 02:00:00,120.0,Station E,Station C,casual,Hyde Park,60614
RIDE103218,2023-09-10,2023-09-10 01:15:00,75.0,Station D,Station E,member,Downtown,60601
RIDE103219,2023-03-16,2023-03-16 00:11:00,11.0,Station C,Station D,member,Lincoln Park,60615
RIDE103220,2023-02-02,2023-02-02 00:05:00,5.0,Station B,Station A,member,Wicker Park,60614
RIDE103221,2023-03-27,2023-03-27 01:35:00,95.0,Station A,Station A,casual,Downtown,60614
RIDE103222,2023-08-11,2023-08-11 01:16:00,76.0,Station C,Station D,member,Lincoln Park,60640
RIDE103223,2023-05-22,2023-05-22 01:50:00,110.0,Station B,Station C,casual,Wicker Park,60601
RIDE103224,2023-08-04,2023-08-04 00:50:00,50.0,Station B,Station D,casual,Wicker Park,60614
RIDE103225,2023-06-03,2023-06-03 00:19:00,19.0,Station D,Station B,member,Downtown,60615
RIDE103226,2023-09-05,2023-09-05 01:55:00,115.0,Station C,Station B,member,Hyde Park,60622
RIDE103227,2023-02-09,2023-02-09 00:41:00,41.0,Station C,Station C,casual,Downtown,60640
RIDE103228,2023-07-04,2023-07-04 01:55:00,115.0,Station D,Station B,member,Lincoln Park,60601
RIDE103229,2023-05-09,2023-05-09 00:08:00,8.0,Station D,Station C,casual,Uptown,60622
RIDE103230,2023-05-07,2023-05-07 00:35:00,35.0,Station D,Station D,member,Lincoln Park,60640
RIDE103231,2023-11-17,2023-11-17 01:00:00,60.0,Station D,Station C,member,Hyde Park,60615
RIDE103232,2023-09-11,2023-09-11 01:34:00,94.0,Station E,Station E,member,Lincoln Park,60601
RIDE103233,2023-11-01,2023-11-01 01:20:00,80.0,Station C,Station C,casual,Wicker Park,60622
RIDE103234,2023-11-12,2023-11-12 00:55:00,55.0,Station B,Station E,member,Hyde Park,60622
RIDE103235,2023-04-11,2023-04-11 01:25:00,85.0,Station B,Station C,casual,Hyde Park,60601
RIDE103236,2023-08-23,2023-08-23 00:45:00,45.0,Station D,Station B,member,Downtown,60640
RIDE103237,2023-02-24,2023-02-24 01:36:00,96.0,Station D,Station B,member,Uptown,60622
RIDE103238,2023-03-11,2023-03-11 00:53:00,53.0,Station E,Station C,member,Downtown,60615
RIDE103239,2023-06-05,2023-06-05 00:56:00,56.0,Station D,Station E,member,Wicker Park,60622
RIDE103240,2023-01-04,2023-01-04 00:53:00,53.0,Station E,Station B,member,Uptown,60622
RIDE103241,2023-07-22,2023-07-22 01:00:00,60.0,Station E,Station E,casual,Uptown,60614
RIDE103242,2023-06-20,2023-06-20 01:14:00,74.0,Station D,Station E,casual,Hyde Park,60640
RIDE103243,2023-11-14,2023-11-14 00:32:00,32.0,Station E,Station B,casual,Uptown,60615
RIDE103244,2023-07-14,2023-07-14 01:29:00,89.0,Station E,Station B,member,Wicker Park,60614
RIDE103245,2023-06-18,2023-06-18 00:27:00,27.0,Station B,Station D,casual,Hyde Park,60601
RIDE103246,2023-08-14,2023-08-14 01:05:00,65.0,Station D,Station E,member,Hyde Park,60614
RIDE103247,2023-06-21,2023-06-21 00:22:00,22.0,Station A,Station D,member,Hyde Park,60614
RIDE103248,2023-08-09,2023-08-09 00:29:00,29.0,Station E,Station A,member,Lincoln Park,60622
RIDE103249,2023-11-30,2023-11-30 01:16:00,76.0,Station D,Station C,casual,Wicker Park,60601
RIDE103250,2023-11-01,2023-11-01 00:54:00,54.0,Station E,Station E,member,Downtown,60640
RIDE103251,2023-03-11,2023-03-11 01:52:00,112.0,Station E,Station A,casual,Downtown,60622
RIDE103252,2023-06-03,2023-06-03 00:51:00,51.0,Station B,Station D,member,Downtown,60640
RIDE103253,2023-06-14,2023-06-14 01:52:00,112.0,Station A,Station B,casual,Wicker Park,60615
RIDE103254,2023-11-05,2023-11-05 00:58:00,58.0,Station B,Station E,casual,Downtown,60601
RIDE103255,2023-12-22,2023-12-22 00:24:00,24.0,Station C,Station C,member,Downtown,60622
RIDE103256,2023-04-13,2023-04-13 00:41:00,41.0,Station A,Station A,member,Wicker Park,60614
RIDE103257,2023-09-03,2023-09-03 01:56:00,116.0,Station B,Station E,member,Lincoln Park,60615
RIDE103258,2023-06-10,2023-06-10 01:30:00,90.0,Station A,Station D,member,Wicker Park,60601
RIDE103259,2023-04-01,2023-04-01 00:21:00,21.0,Station C,Station D,member,Hyde Park,60640
RIDE103260,2023-07-23,2023-07-23 00:22:00,22.0,Station E,Station E,casual,Hyde Park,60601
RIDE103261,2023-06-13,2023-06-13 00:06:00,6.0,Station D,Station C,member,Hyde Park,60622
RIDE103262,2023-05-30,2023-05-30 00:14:00,14.0,Station B,Station A,member,Lincoln Park,60601
RIDE103263,2023-12-22,2023-12-22 01:27:00,87.0,Station A,Station D,member,Downtown,60622
RIDE103264,2023-11-21,2023-11-21 00:07:00,7.0,Station A,Station D,member,Downtown,60615
RIDE103265,2023-09-09,2023-09-09 00:23:00,23.0,Station C,Station B,casual,Downtown,60640
RIDE103266,2023-10-22,2023-10-22 01:37:00,97.0,Station C,Station C,casual,Wicker Park,60614
RIDE103267,2023-05-05,2023-05-05 01:58:00,118.0,Station B,Station B,casual,Hyde Park,60601
RIDE103268,2023-06-16,2023-06-16 01:07:00,67.0,Station C,Station C,member,Lincoln Park,60615
RIDE103269,2023-07-12,2023-07-12 01:29:00,89.0,Station D,Station A,casual,Lincoln Park,60615
RIDE103270,2023-05-24,2023-05-24 01:00:00,60.0,Station B,Station D,member,Wicker Park,60622
RIDE103271,2023-07-21,2023-07-21 00:22:00,22.0,Station E,Station B,member,Uptown,60622
RIDE103272,2023-07-06,2023-07-06 00:15:00,15.0,Station D,Station B,member,Uptown,60615
RIDE103273,2023-02-28,2023-02-28 00:22:00,22.0,Station B,Station A,casual,Hyde Park,60614
RIDE103274,2023-10-16,2023-10-16 01:27:00,87.0,Station B,Station C,casual,Wicker Park,60614
RIDE103275,2023-04-13,2023-04-13 01:48:00,108.0,Station B,Station C,member,Lincoln Park,60601
RIDE103276,2023-10-31,2023-10-31 00:58:00,58.0,Station A,Station E,casual,Hyde Park,60601
RIDE103277,2023-10-07,2023-10-07 01:55:00,115.0,Station B,Station D,member,Uptown,60601
RIDE103278,2023-04-03,2023-04-03 01:03:00,63.0,Station A,Station E,casual,Wicker Park,60601
RIDE103279,2023-12-16,2023-12-16 01:59:00,119.0,Station B,Station B,casual,Wicker Park,60614
RIDE103280,2023-10-09,2023-10-09 01:45:00,105.0,Station D,Station C,member,Hyde Park,60640
RIDE103281,2023-01-14,2023-01-14 01:34:00,94.0,Station A,Station C,member,Uptown,60601
RIDE103282,2023-08-25,2023-08-25 01:22:00,82.0,Station D,Station D,casual,Uptown,60640
RIDE103283,2023-12-29,2023-12-29 00:59:00,59.0,Station C,Station C,member,Lincoln Park,60601
RIDE103284,2023-04-18,2023-04-18 01:24:00,84.0,Station A,Station E,member,Wicker Park,60622
RIDE103285,2023-08-13,2023-08-13 00:28:00,28.0,Station A,Station E,casual,Wicker Park,60614
RIDE103286,2023-05-30,2023-05-30 01:03:00,63.0,Station E,Station B,casual,Wicker Park,60614
RIDE103287,2023-12-21,2023-12-21 01:10:00,70.0,Station A,Station B,member,Uptown,60615
RIDE103288,2023-02-05,2023-02-05 00:59:00,59.0,Station D,Station E,member,Uptown,60622
RIDE103289,2023-07-29,2023-07-29 01:15:00,75.0,Station E,Station E,member,Downtown,60615
RIDE103290,2023-12-11,2023-12-11 01:49:00,109.0,Station B,Station A,casual,Hyde Park,60615
RIDE103291,2023-09-13,2023-09-13 01:02:00,62.0,Station A,Station C,member,Hyde Park,60601
